"city","ams_code","year","pop"
"IJmuiden",10620,1900,11533
"IJmuiden",10620,1901,12278
"IJmuiden",10620,1902,13022
"IJmuiden",10620,1903,13766
"IJmuiden",10620,1904,14510
"IJmuiden",10620,1905,15255
"IJmuiden",10620,1906,15999
"IJmuiden",10620,1907,16743
"IJmuiden",10620,1908,17488
"IJmuiden",10620,1909,18232
"IJmuiden",10620,1910,19120
"IJmuiden",10620,1911,20009
"IJmuiden",10620,1912,20897
"IJmuiden",10620,1913,21785
"IJmuiden",10620,1914,22673
"IJmuiden",10620,1915,23562
"IJmuiden",10620,1916,24450
"IJmuiden",10620,1917,25338
"IJmuiden",10620,1918,26226
"IJmuiden",10620,1919,27115
"IJmuiden",10620,1920,28003
"IJmuiden",10620,1921,29329
"IJmuiden",10620,1922,30654
"IJmuiden",10620,1923,31980
"IJmuiden",10620,1924,33305
"IJmuiden",10620,1925,34631
"IJmuiden",10620,1926,35957
"IJmuiden",10620,1927,37282
"IJmuiden",10620,1928,38608
"IJmuiden",10620,1929,39933
"IJmuiden",10620,1930,41259
"IJsselmuiden",10641,1869,1758
"IJsselmuiden",10641,1870,1791
"IJsselmuiden",10641,1871,1824
"IJsselmuiden",10641,1872,1856
"IJsselmuiden",10641,1873,1889
"IJsselmuiden",10641,1874,1922
"IJsselmuiden",10641,1875,1955
"IJsselmuiden",10641,1876,1988
"IJsselmuiden",10641,1877,2020
"IJsselmuiden",10641,1878,2053
"IJsselmuiden",10641,1879,2086
"IJsselmuiden",10641,1880,2093
"IJsselmuiden",10641,1881,2100
"IJsselmuiden",10641,1882,2106
"IJsselmuiden",10641,1883,2113
"IJsselmuiden",10641,1884,2120
"IJsselmuiden",10641,1885,2127
"IJsselmuiden",10641,1886,2134
"IJsselmuiden",10641,1887,2140
"IJsselmuiden",10641,1888,2147
"IJsselmuiden",10641,1889,2154
"IJsselmuiden",10641,1890,2182
"IJsselmuiden",10641,1891,2210
"IJsselmuiden",10641,1892,2238
"IJsselmuiden",10641,1893,2266
"IJsselmuiden",10641,1894,2294
"IJsselmuiden",10641,1895,2322
"IJsselmuiden",10641,1896,2350
"IJsselmuiden",10641,1897,2378
"IJsselmuiden",10641,1898,2406
"IJsselmuiden",10641,1899,2434
"IJsselmuiden",10641,1900,2434
"IJsselmuiden",10641,1901,2434
"IJsselmuiden",10641,1902,2434
"IJsselmuiden",10641,1903,2434
"IJsselmuiden",10641,1904,2434
"IJsselmuiden",10641,1905,2434
"IJsselmuiden",10641,1906,2434
"IJsselmuiden",10641,1907,2434
"IJsselmuiden",10641,1908,2434
"IJsselmuiden",10641,1909,2434
"IJsselmuiden",10641,1910,2451
"IJsselmuiden",10641,1911,2469
"IJsselmuiden",10641,1912,2486
"IJsselmuiden",10641,1913,2504
"IJsselmuiden",10641,1914,2521
"IJsselmuiden",10641,1915,2539
"IJsselmuiden",10641,1916,2556
"IJsselmuiden",10641,1917,2574
"IJsselmuiden",10641,1918,2591
"IJsselmuiden",10641,1919,2609
"IJsselmuiden",10641,1920,2626
"IJsselmuiden",10641,1921,2661
"IJsselmuiden",10641,1922,2697
"IJsselmuiden",10641,1923,2732
"IJsselmuiden",10641,1924,2768
"IJsselmuiden",10641,1925,2803
"IJsselmuiden",10641,1926,2838
"IJsselmuiden",10641,1927,2874
"IJsselmuiden",10641,1928,2909
"IJsselmuiden",10641,1929,2945
"IJsselmuiden",10641,1930,2980
"IJsselstein",10152,1869,3226
"IJsselstein",10152,1870,3232
"IJsselstein",10152,1871,3238
"IJsselstein",10152,1872,3244
"IJsselstein",10152,1873,3250
"IJsselstein",10152,1874,3256
"IJsselstein",10152,1875,3262
"IJsselstein",10152,1876,3268
"IJsselstein",10152,1877,3274
"IJsselstein",10152,1878,3280
"IJsselstein",10152,1879,3286
"IJsselstein",10152,1880,3304
"IJsselstein",10152,1881,3322
"IJsselstein",10152,1882,3340
"IJsselstein",10152,1883,3358
"IJsselstein",10152,1884,3376
"IJsselstein",10152,1885,3394
"IJsselstein",10152,1886,3412
"IJsselstein",10152,1887,3430
"IJsselstein",10152,1888,3448
"IJsselstein",10152,1889,3466
"IJsselstein",10152,1890,3482
"IJsselstein",10152,1891,3497
"IJsselstein",10152,1892,3513
"IJsselstein",10152,1893,3528
"IJsselstein",10152,1894,3544
"IJsselstein",10152,1895,3560
"IJsselstein",10152,1896,3575
"IJsselstein",10152,1897,3591
"IJsselstein",10152,1898,3606
"IJsselstein",10152,1899,3622
"IJsselstein",10152,1900,3662
"IJsselstein",10152,1901,3702
"IJsselstein",10152,1902,3743
"IJsselstein",10152,1903,3783
"IJsselstein",10152,1904,3823
"IJsselstein",10152,1905,3863
"IJsselstein",10152,1906,3903
"IJsselstein",10152,1907,3944
"IJsselstein",10152,1908,3984
"IJsselstein",10152,1909,4024
"IJsselstein",10152,1910,4067
"IJsselstein",10152,1911,4110
"IJsselstein",10152,1912,4154
"IJsselstein",10152,1913,4197
"IJsselstein",10152,1914,4240
"IJsselstein",10152,1915,4283
"IJsselstein",10152,1916,4326
"IJsselstein",10152,1917,4369
"IJsselstein",10152,1918,4413
"IJsselstein",10152,1919,4456
"IJsselstein",10152,1920,4499
"IJsselstein",10152,1921,4536
"IJsselstein",10152,1922,4572
"IJsselstein",10152,1923,4609
"IJsselstein",10152,1924,4646
"IJsselstein",10152,1925,4682
"IJsselstein",10152,1926,4719
"IJsselstein",10152,1927,4756
"IJsselstein",10152,1928,4793
"IJsselstein",10152,1929,4829
"IJsselstein",10152,1930,4866
"Joure",10022,1869,6275
"Joure",10022,1870,6399
"Joure",10022,1871,6523
"Joure",10022,1872,6646
"Joure",10022,1873,6770
"Joure",10022,1874,6894
"Joure",10022,1875,7018
"Joure",10022,1876,7142
"Joure",10022,1877,7265
"Joure",10022,1878,7389
"Joure",10022,1879,7513
"Joure",10022,1880,7514
"Joure",10022,1881,7516
"Joure",10022,1882,7518
"Joure",10022,1883,7519
"Joure",10022,1884,7520
"Joure",10022,1885,7522
"Joure",10022,1886,7524
"Joure",10022,1887,7525
"Joure",10022,1888,7526
"Joure",10022,1889,7528
"Joure",10022,1890,7526
"Joure",10022,1891,7523
"Joure",10022,1892,7521
"Joure",10022,1893,7518
"Joure",10022,1894,7516
"Joure",10022,1895,7514
"Joure",10022,1896,7511
"Joure",10022,1897,7509
"Joure",10022,1898,7506
"Joure",10022,1899,7504
"Joure",10022,1900,7549
"Joure",10022,1901,7594
"Joure",10022,1902,7640
"Joure",10022,1903,7685
"Joure",10022,1904,7730
"Joure",10022,1905,7775
"Joure",10022,1906,7820
"Joure",10022,1907,7866
"Joure",10022,1908,7911
"Joure",10022,1909,7956
"Joure",10022,1910,7975
"Joure",10022,1911,7994
"Joure",10022,1912,8012
"Joure",10022,1913,8031
"Joure",10022,1914,8050
"Joure",10022,1915,8069
"Joure",10022,1916,8088
"Joure",10022,1917,8107
"Joure",10022,1918,8125
"Joure",10022,1919,8144
"Joure",10022,1920,8163
"Joure",10022,1921,8164
"Joure",10022,1922,8164
"Joure",10022,1923,8165
"Joure",10022,1924,8166
"Joure",10022,1925,8166
"Joure",10022,1926,8167
"Joure",10022,1927,8168
"Joure",10022,1928,8169
"Joure",10022,1929,8169
"Joure",10022,1930,8170
"Julianadorp",10285,1869,18739
"Julianadorp",10285,1870,18694
"Julianadorp",10285,1871,18649
"Julianadorp",10285,1872,18605
"Julianadorp",10285,1873,18560
"Julianadorp",10285,1874,18515
"Julianadorp",10285,1875,18470
"Julianadorp",10285,1876,18425
"Julianadorp",10285,1877,18381
"Julianadorp",10285,1878,18336
"Julianadorp",10285,1879,18291
"Julianadorp",10285,1880,18506
"Julianadorp",10285,1881,18720
"Julianadorp",10285,1882,18935
"Julianadorp",10285,1883,19149
"Julianadorp",10285,1884,19364
"Julianadorp",10285,1885,19579
"Julianadorp",10285,1886,19793
"Julianadorp",10285,1887,20008
"Julianadorp",10285,1888,20222
"Julianadorp",10285,1889,20437
"Julianadorp",10285,1890,20909
"Julianadorp",10285,1891,21381
"Julianadorp",10285,1892,21854
"Julianadorp",10285,1893,22326
"Julianadorp",10285,1894,22798
"Julianadorp",10285,1895,23270
"Julianadorp",10285,1896,23742
"Julianadorp",10285,1897,24215
"Julianadorp",10285,1898,24687
"Julianadorp",10285,1899,25159
"Julianadorp",10285,1900,25359
"Julianadorp",10285,1901,25559
"Julianadorp",10285,1902,25759
"Julianadorp",10285,1903,25959
"Julianadorp",10285,1904,26159
"Julianadorp",10285,1905,26359
"Julianadorp",10285,1906,26559
"Julianadorp",10285,1907,26759
"Julianadorp",10285,1908,26959
"Julianadorp",10285,1909,27159
"Julianadorp",10285,1910,27310
"Julianadorp",10285,1911,27461
"Julianadorp",10285,1912,27611
"Julianadorp",10285,1913,27762
"Julianadorp",10285,1914,27913
"Julianadorp",10285,1915,28064
"Julianadorp",10285,1916,28215
"Julianadorp",10285,1917,28366
"Julianadorp",10285,1918,28516
"Julianadorp",10285,1919,28667
"Julianadorp",10285,1920,28818
"Julianadorp",10285,1921,28879
"Julianadorp",10285,1922,28940
"Julianadorp",10285,1923,29000
"Julianadorp",10285,1924,29061
"Julianadorp",10285,1925,29122
"Julianadorp",10285,1926,29183
"Julianadorp",10285,1927,29244
"Julianadorp",10285,1928,29304
"Julianadorp",10285,1929,29365
"Julianadorp",10285,1930,29426
"Kaatsheuvel",11259,1869,5781
"Kaatsheuvel",11259,1870,5880
"Kaatsheuvel",11259,1871,5979
"Kaatsheuvel",11259,1872,6078
"Kaatsheuvel",11259,1873,6177
"Kaatsheuvel",11259,1874,6276
"Kaatsheuvel",11259,1875,6374
"Kaatsheuvel",11259,1876,6473
"Kaatsheuvel",11259,1877,6572
"Kaatsheuvel",11259,1878,6671
"Kaatsheuvel",11259,1879,6770
"Kaatsheuvel",11259,1880,6814
"Kaatsheuvel",11259,1881,6858
"Kaatsheuvel",11259,1882,6901
"Kaatsheuvel",11259,1883,6945
"Kaatsheuvel",11259,1884,6989
"Kaatsheuvel",11259,1885,7033
"Kaatsheuvel",11259,1886,7077
"Kaatsheuvel",11259,1887,7120
"Kaatsheuvel",11259,1888,7164
"Kaatsheuvel",11259,1889,7208
"Kaatsheuvel",11259,1890,7254
"Kaatsheuvel",11259,1891,7299
"Kaatsheuvel",11259,1892,7345
"Kaatsheuvel",11259,1893,7391
"Kaatsheuvel",11259,1894,7436
"Kaatsheuvel",11259,1895,7482
"Kaatsheuvel",11259,1896,7528
"Kaatsheuvel",11259,1897,7574
"Kaatsheuvel",11259,1898,7619
"Kaatsheuvel",11259,1899,7665
"Kaatsheuvel",11259,1900,7680
"Kaatsheuvel",11259,1901,7695
"Kaatsheuvel",11259,1902,7711
"Kaatsheuvel",11259,1903,7726
"Kaatsheuvel",11259,1904,7741
"Kaatsheuvel",11259,1905,7756
"Kaatsheuvel",11259,1906,7771
"Kaatsheuvel",11259,1907,7787
"Kaatsheuvel",11259,1908,7802
"Kaatsheuvel",11259,1909,7817
"Kaatsheuvel",11259,1910,7936
"Kaatsheuvel",11259,1911,8055
"Kaatsheuvel",11259,1912,8174
"Kaatsheuvel",11259,1913,8293
"Kaatsheuvel",11259,1914,8412
"Kaatsheuvel",11259,1915,8532
"Kaatsheuvel",11259,1916,8651
"Kaatsheuvel",11259,1917,8770
"Kaatsheuvel",11259,1918,8889
"Kaatsheuvel",11259,1919,9008
"Kaatsheuvel",11259,1920,9127
"Kaatsheuvel",11259,1921,9240
"Kaatsheuvel",11259,1922,9353
"Kaatsheuvel",11259,1923,9466
"Kaatsheuvel",11259,1924,9579
"Kaatsheuvel",11259,1925,9692
"Kaatsheuvel",11259,1926,9806
"Kaatsheuvel",11259,1927,9919
"Kaatsheuvel",11259,1928,10032
"Kaatsheuvel",11259,1929,10145
"Kaatsheuvel",11259,1930,10258
"Kampen",10253,1869,14710
"Kampen",10253,1870,14983
"Kampen",10253,1871,15257
"Kampen",10253,1872,15530
"Kampen",10253,1873,15804
"Kampen",10253,1874,16077
"Kampen",10253,1875,16350
"Kampen",10253,1876,16624
"Kampen",10253,1877,16897
"Kampen",10253,1878,17171
"Kampen",10253,1879,17444
"Kampen",10253,1880,17568
"Kampen",10253,1881,17692
"Kampen",10253,1882,17817
"Kampen",10253,1883,17941
"Kampen",10253,1884,18065
"Kampen",10253,1885,18189
"Kampen",10253,1886,18313
"Kampen",10253,1887,18438
"Kampen",10253,1888,18562
"Kampen",10253,1889,18686
"Kampen",10253,1890,18784
"Kampen",10253,1891,18882
"Kampen",10253,1892,18979
"Kampen",10253,1893,19077
"Kampen",10253,1894,19175
"Kampen",10253,1895,19273
"Kampen",10253,1896,19371
"Kampen",10253,1897,19468
"Kampen",10253,1898,19566
"Kampen",10253,1899,19664
"Kampen",10253,1900,19672
"Kampen",10253,1901,19680
"Kampen",10253,1902,19688
"Kampen",10253,1903,19696
"Kampen",10253,1904,19704
"Kampen",10253,1905,19713
"Kampen",10253,1906,19721
"Kampen",10253,1907,19729
"Kampen",10253,1908,19737
"Kampen",10253,1909,19745
"Kampen",10253,1910,19826
"Kampen",10253,1911,19907
"Kampen",10253,1912,19987
"Kampen",10253,1913,20068
"Kampen",10253,1914,20149
"Kampen",10253,1915,20230
"Kampen",10253,1916,20311
"Kampen",10253,1917,20392
"Kampen",10253,1918,20472
"Kampen",10253,1919,20553
"Kampen",10253,1920,20634
"Kampen",10253,1921,20559
"Kampen",10253,1922,20483
"Kampen",10253,1923,20408
"Kampen",10253,1924,20332
"Kampen",10253,1925,20257
"Kampen",10253,1926,20182
"Kampen",10253,1927,20106
"Kampen",10253,1928,20031
"Kampen",10253,1929,19955
"Kampen",10253,1930,19880
"Katwijk",10707,1869,4875
"Katwijk",10707,1870,4970
"Katwijk",10707,1871,5066
"Katwijk",10707,1872,5161
"Katwijk",10707,1873,5257
"Katwijk",10707,1874,5352
"Katwijk",10707,1875,5447
"Katwijk",10707,1876,5543
"Katwijk",10707,1877,5638
"Katwijk",10707,1878,5734
"Katwijk",10707,1879,5829
"Katwijk",10707,1880,5939
"Katwijk",10707,1881,6049
"Katwijk",10707,1882,6159
"Katwijk",10707,1883,6269
"Katwijk",10707,1884,6378
"Katwijk",10707,1885,6488
"Katwijk",10707,1886,6598
"Katwijk",10707,1887,6708
"Katwijk",10707,1888,6818
"Katwijk",10707,1889,6928
"Katwijk",10707,1890,7052
"Katwijk",10707,1891,7175
"Katwijk",10707,1892,7299
"Katwijk",10707,1893,7422
"Katwijk",10707,1894,7546
"Katwijk",10707,1895,7670
"Katwijk",10707,1896,7793
"Katwijk",10707,1897,7917
"Katwijk",10707,1898,8040
"Katwijk",10707,1899,8164
"Katwijk",10707,1900,8389
"Katwijk",10707,1901,8615
"Katwijk",10707,1902,8840
"Katwijk",10707,1903,9065
"Katwijk",10707,1904,9290
"Katwijk",10707,1905,9516
"Katwijk",10707,1906,9741
"Katwijk",10707,1907,9966
"Katwijk",10707,1908,10192
"Katwijk",10707,1909,10417
"Katwijk",10707,1910,10696
"Katwijk",10707,1911,10974
"Katwijk",10707,1912,11253
"Katwijk",10707,1913,11532
"Katwijk",10707,1914,11810
"Katwijk",10707,1915,12089
"Katwijk",10707,1916,12367
"Katwijk",10707,1917,12646
"Katwijk",10707,1918,12925
"Katwijk",10707,1919,13203
"Katwijk",10707,1920,13482
"Katwijk",10707,1921,13698
"Katwijk",10707,1922,13913
"Katwijk",10707,1923,14128
"Katwijk",10707,1924,14344
"Katwijk",10707,1925,14560
"Katwijk",10707,1926,14775
"Katwijk",10707,1927,14990
"Katwijk",10707,1928,15206
"Katwijk",10707,1929,15422
"Katwijk",10707,1930,15637
"Kerkrade",10313,1869,4967
"Kerkrade",10313,1870,5081
"Kerkrade",10313,1871,5195
"Kerkrade",10313,1872,5308
"Kerkrade",10313,1873,5422
"Kerkrade",10313,1874,5536
"Kerkrade",10313,1875,5650
"Kerkrade",10313,1876,5764
"Kerkrade",10313,1877,5877
"Kerkrade",10313,1878,5991
"Kerkrade",10313,1879,6105
"Kerkrade",10313,1880,6196
"Kerkrade",10313,1881,6287
"Kerkrade",10313,1882,6379
"Kerkrade",10313,1883,6470
"Kerkrade",10313,1884,6561
"Kerkrade",10313,1885,6652
"Kerkrade",10313,1886,6743
"Kerkrade",10313,1887,6835
"Kerkrade",10313,1888,6926
"Kerkrade",10313,1889,7017
"Kerkrade",10313,1890,7254
"Kerkrade",10313,1891,7491
"Kerkrade",10313,1892,7729
"Kerkrade",10313,1893,7966
"Kerkrade",10313,1894,8203
"Kerkrade",10313,1895,8440
"Kerkrade",10313,1896,8677
"Kerkrade",10313,1897,8915
"Kerkrade",10313,1898,9152
"Kerkrade",10313,1899,9389
"Kerkrade",10313,1900,9513
"Kerkrade",10313,1901,9636
"Kerkrade",10313,1902,9760
"Kerkrade",10313,1903,9883
"Kerkrade",10313,1904,10007
"Kerkrade",10313,1905,10131
"Kerkrade",10313,1906,10254
"Kerkrade",10313,1907,10378
"Kerkrade",10313,1908,10501
"Kerkrade",10313,1909,10625
"Kerkrade",10313,1910,11977
"Kerkrade",10313,1911,13328
"Kerkrade",10313,1912,14680
"Kerkrade",10313,1913,16032
"Kerkrade",10313,1914,17384
"Kerkrade",10313,1915,18735
"Kerkrade",10313,1916,20087
"Kerkrade",10313,1917,21439
"Kerkrade",10313,1918,22791
"Kerkrade",10313,1919,24142
"Kerkrade",10313,1920,25494
"Kerkrade",10313,1921,26615
"Kerkrade",10313,1922,27736
"Kerkrade",10313,1923,28857
"Kerkrade",10313,1924,29978
"Kerkrade",10313,1925,31100
"Kerkrade",10313,1926,32221
"Kerkrade",10313,1927,33342
"Kerkrade",10313,1928,34463
"Kerkrade",10313,1929,35584
"Kerkrade",10313,1930,36705
"Klazienaveen",11180,1869,5943
"Klazienaveen",11180,1870,6387
"Klazienaveen",11180,1871,6831
"Klazienaveen",11180,1872,7274
"Klazienaveen",11180,1873,7718
"Klazienaveen",11180,1874,8162
"Klazienaveen",11180,1875,8606
"Klazienaveen",11180,1876,9050
"Klazienaveen",11180,1877,9493
"Klazienaveen",11180,1878,9937
"Klazienaveen",11180,1879,10381
"Klazienaveen",11180,1880,10784
"Klazienaveen",11180,1881,11186
"Klazienaveen",11180,1882,11588
"Klazienaveen",11180,1883,11991
"Klazienaveen",11180,1884,12394
"Klazienaveen",11180,1885,12796
"Klazienaveen",11180,1886,13198
"Klazienaveen",11180,1887,13601
"Klazienaveen",11180,1888,14004
"Klazienaveen",11180,1889,14406
"Klazienaveen",11180,1890,14908
"Klazienaveen",11180,1891,15410
"Klazienaveen",11180,1892,15912
"Klazienaveen",11180,1893,16414
"Klazienaveen",11180,1894,16916
"Klazienaveen",11180,1895,17417
"Klazienaveen",11180,1896,17919
"Klazienaveen",11180,1897,18421
"Klazienaveen",11180,1898,18923
"Klazienaveen",11180,1899,19425
"Klazienaveen",11180,1900,20229
"Klazienaveen",11180,1901,21033
"Klazienaveen",11180,1902,21837
"Klazienaveen",11180,1903,22641
"Klazienaveen",11180,1904,23445
"Klazienaveen",11180,1905,24249
"Klazienaveen",11180,1906,25053
"Klazienaveen",11180,1907,25857
"Klazienaveen",11180,1908,26661
"Klazienaveen",11180,1909,27465
"Klazienaveen",11180,1910,28699
"Klazienaveen",11180,1911,29934
"Klazienaveen",11180,1912,31168
"Klazienaveen",11180,1913,32402
"Klazienaveen",11180,1914,33637
"Klazienaveen",11180,1915,34871
"Klazienaveen",11180,1916,36106
"Klazienaveen",11180,1917,37340
"Klazienaveen",11180,1918,38574
"Klazienaveen",11180,1919,39809
"Klazienaveen",11180,1920,41043
"Klazienaveen",11180,1921,41035
"Klazienaveen",11180,1922,41027
"Klazienaveen",11180,1923,41018
"Klazienaveen",11180,1924,41010
"Klazienaveen",11180,1925,41002
"Klazienaveen",11180,1926,40994
"Klazienaveen",11180,1927,40986
"Klazienaveen",11180,1928,40977
"Klazienaveen",11180,1929,40969
"Klazienaveen",11180,1930,40961
"Koog aan de Zaan",10776,1869,2341
"Koog aan de Zaan",10776,1870,2339
"Koog aan de Zaan",10776,1871,2337
"Koog aan de Zaan",10776,1872,2335
"Koog aan de Zaan",10776,1873,2333
"Koog aan de Zaan",10776,1874,2330
"Koog aan de Zaan",10776,1875,2328
"Koog aan de Zaan",10776,1876,2326
"Koog aan de Zaan",10776,1877,2324
"Koog aan de Zaan",10776,1878,2322
"Koog aan de Zaan",10776,1879,2320
"Koog aan de Zaan",10776,1880,2359
"Koog aan de Zaan",10776,1881,2398
"Koog aan de Zaan",10776,1882,2436
"Koog aan de Zaan",10776,1883,2475
"Koog aan de Zaan",10776,1884,2514
"Koog aan de Zaan",10776,1885,2553
"Koog aan de Zaan",10776,1886,2592
"Koog aan de Zaan",10776,1887,2630
"Koog aan de Zaan",10776,1888,2669
"Koog aan de Zaan",10776,1889,2708
"Koog aan de Zaan",10776,1890,2740
"Koog aan de Zaan",10776,1891,2773
"Koog aan de Zaan",10776,1892,2805
"Koog aan de Zaan",10776,1893,2837
"Koog aan de Zaan",10776,1894,2870
"Koog aan de Zaan",10776,1895,2902
"Koog aan de Zaan",10776,1896,2934
"Koog aan de Zaan",10776,1897,2966
"Koog aan de Zaan",10776,1898,2999
"Koog aan de Zaan",10776,1899,3031
"Koog aan de Zaan",10776,1900,3068
"Koog aan de Zaan",10776,1901,3106
"Koog aan de Zaan",10776,1902,3143
"Koog aan de Zaan",10776,1903,3180
"Koog aan de Zaan",10776,1904,3218
"Koog aan de Zaan",10776,1905,3255
"Koog aan de Zaan",10776,1906,3292
"Koog aan de Zaan",10776,1907,3329
"Koog aan de Zaan",10776,1908,3367
"Koog aan de Zaan",10776,1909,3404
"Koog aan de Zaan",10776,1910,3423
"Koog aan de Zaan",10776,1911,3442
"Koog aan de Zaan",10776,1912,3461
"Koog aan de Zaan",10776,1913,3480
"Koog aan de Zaan",10776,1914,3499
"Koog aan de Zaan",10776,1915,3519
"Koog aan de Zaan",10776,1916,3538
"Koog aan de Zaan",10776,1917,3557
"Koog aan de Zaan",10776,1918,3576
"Koog aan de Zaan",10776,1919,3595
"Koog aan de Zaan",10776,1920,3614
"Koog aan de Zaan",10776,1921,3699
"Koog aan de Zaan",10776,1922,3784
"Koog aan de Zaan",10776,1923,3869
"Koog aan de Zaan",10776,1924,3954
"Koog aan de Zaan",10776,1925,4038
"Koog aan de Zaan",10776,1926,4123
"Koog aan de Zaan",10776,1927,4208
"Koog aan de Zaan",10776,1928,4293
"Koog aan de Zaan",10776,1929,4378
"Koog aan de Zaan",10776,1930,4463
"Krimpen aan den IJssel",10859,1869,1527
"Krimpen aan den IJssel",10859,1870,1559
"Krimpen aan den IJssel",10859,1871,1591
"Krimpen aan den IJssel",10859,1872,1623
"Krimpen aan den IJssel",10859,1873,1655
"Krimpen aan den IJssel",10859,1874,1686
"Krimpen aan den IJssel",10859,1875,1718
"Krimpen aan den IJssel",10859,1876,1750
"Krimpen aan den IJssel",10859,1877,1782
"Krimpen aan den IJssel",10859,1878,1814
"Krimpen aan den IJssel",10859,1879,1846
"Krimpen aan den IJssel",10859,1880,1876
"Krimpen aan den IJssel",10859,1881,1906
"Krimpen aan den IJssel",10859,1882,1936
"Krimpen aan den IJssel",10859,1883,1966
"Krimpen aan den IJssel",10859,1884,1996
"Krimpen aan den IJssel",10859,1885,2025
"Krimpen aan den IJssel",10859,1886,2055
"Krimpen aan den IJssel",10859,1887,2085
"Krimpen aan den IJssel",10859,1888,2115
"Krimpen aan den IJssel",10859,1889,2145
"Krimpen aan den IJssel",10859,1890,2204
"Krimpen aan den IJssel",10859,1891,2262
"Krimpen aan den IJssel",10859,1892,2321
"Krimpen aan den IJssel",10859,1893,2379
"Krimpen aan den IJssel",10859,1894,2438
"Krimpen aan den IJssel",10859,1895,2497
"Krimpen aan den IJssel",10859,1896,2555
"Krimpen aan den IJssel",10859,1897,2614
"Krimpen aan den IJssel",10859,1898,2672
"Krimpen aan den IJssel",10859,1899,2731
"Krimpen aan den IJssel",10859,1900,2797
"Krimpen aan den IJssel",10859,1901,2863
"Krimpen aan den IJssel",10859,1902,2929
"Krimpen aan den IJssel",10859,1903,2995
"Krimpen aan den IJssel",10859,1904,3060
"Krimpen aan den IJssel",10859,1905,3126
"Krimpen aan den IJssel",10859,1906,3192
"Krimpen aan den IJssel",10859,1907,3258
"Krimpen aan den IJssel",10859,1908,3324
"Krimpen aan den IJssel",10859,1909,3390
"Krimpen aan den IJssel",10859,1910,3442
"Krimpen aan den IJssel",10859,1911,3495
"Krimpen aan den IJssel",10859,1912,3547
"Krimpen aan den IJssel",10859,1913,3599
"Krimpen aan den IJssel",10859,1914,3651
"Krimpen aan den IJssel",10859,1915,3704
"Krimpen aan den IJssel",10859,1916,3756
"Krimpen aan den IJssel",10859,1917,3808
"Krimpen aan den IJssel",10859,1918,3860
"Krimpen aan den IJssel",10859,1919,3913
"Krimpen aan den IJssel",10859,1920,3965
"Krimpen aan den IJssel",10859,1921,4070
"Krimpen aan den IJssel",10859,1922,4176
"Krimpen aan den IJssel",10859,1923,4281
"Krimpen aan den IJssel",10859,1924,4386
"Krimpen aan den IJssel",10859,1925,4492
"Krimpen aan den IJssel",10859,1926,4597
"Krimpen aan den IJssel",10859,1927,4702
"Krimpen aan den IJssel",10859,1928,4807
"Krimpen aan den IJssel",10859,1929,4913
"Krimpen aan den IJssel",10859,1930,5018
"Krommenie",10373,1869,2817
"Krommenie",10373,1870,2798
"Krommenie",10373,1871,2780
"Krommenie",10373,1872,2761
"Krommenie",10373,1873,2742
"Krommenie",10373,1874,2724
"Krommenie",10373,1875,2705
"Krommenie",10373,1876,2686
"Krommenie",10373,1877,2667
"Krommenie",10373,1878,2649
"Krommenie",10373,1879,2630
"Krommenie",10373,1880,2634
"Krommenie",10373,1881,2639
"Krommenie",10373,1882,2644
"Krommenie",10373,1883,2648
"Krommenie",10373,1884,2652
"Krommenie",10373,1885,2657
"Krommenie",10373,1886,2662
"Krommenie",10373,1887,2666
"Krommenie",10373,1888,2670
"Krommenie",10373,1889,2675
"Krommenie",10373,1890,2717
"Krommenie",10373,1891,2760
"Krommenie",10373,1892,2802
"Krommenie",10373,1893,2844
"Krommenie",10373,1894,2886
"Krommenie",10373,1895,2929
"Krommenie",10373,1896,2971
"Krommenie",10373,1897,3013
"Krommenie",10373,1898,3056
"Krommenie",10373,1899,3098
"Krommenie",10373,1900,3163
"Krommenie",10373,1901,3228
"Krommenie",10373,1902,3293
"Krommenie",10373,1903,3358
"Krommenie",10373,1904,3423
"Krommenie",10373,1905,3488
"Krommenie",10373,1906,3553
"Krommenie",10373,1907,3618
"Krommenie",10373,1908,3683
"Krommenie",10373,1909,3748
"Krommenie",10373,1910,3815
"Krommenie",10373,1911,3881
"Krommenie",10373,1912,3948
"Krommenie",10373,1913,4015
"Krommenie",10373,1914,4081
"Krommenie",10373,1915,4148
"Krommenie",10373,1916,4214
"Krommenie",10373,1917,4281
"Krommenie",10373,1918,4348
"Krommenie",10373,1919,4414
"Krommenie",10373,1920,4481
"Krommenie",10373,1921,4592
"Krommenie",10373,1922,4702
"Krommenie",10373,1923,4813
"Krommenie",10373,1924,4923
"Krommenie",10373,1925,5034
"Krommenie",10373,1926,5145
"Krommenie",10373,1927,5255
"Krommenie",10373,1928,5366
"Krommenie",10373,1929,5476
"Krommenie",10373,1930,5587
"Landgraaf",10088,1869,1120
"Landgraaf",10088,1870,1123
"Landgraaf",10088,1871,1127
"Landgraaf",10088,1872,1130
"Landgraaf",10088,1873,1134
"Landgraaf",10088,1874,1137
"Landgraaf",10088,1875,1140
"Landgraaf",10088,1876,1144
"Landgraaf",10088,1877,1147
"Landgraaf",10088,1878,1151
"Landgraaf",10088,1879,1154
"Landgraaf",10088,1880,1154
"Landgraaf",10088,1881,1154
"Landgraaf",10088,1882,1154
